DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-01-03,"NO",,,"SUBTE",0,"SI"
2024-01-03,"NO",,,"TOTAL",220924,"SI"
2024-01-03,"NO",,,"TREN",186,"SI"
2024-01-03,"NO",,"F","COLECTIVO",179303,"SI"
2024-01-03,"NO",,"F","LANCHA",352,"SI"
2024-01-03,"NO",,"F","SUBTE",0,"SI"
2024-01-03,"NO",,"F","TOTAL",179791,"SI"
2024-01-03,"NO",,"F","TREN",178,"SI"
2024-01-03,"NO",,"M","COLECTIVO",122001,"SI"
2024-01-03,"NO",,"M","LANCHA",364,"SI"
2024-01-03,"NO",,"M","SUBTE",0,"SI"
2024-01-03,"NO",,"M","TOTAL",122476,"SI"
2024-01-03,"NO",,"M","TREN",146,"SI"
2024-01-03,"NO",,"X","COLECTIVO",18,"SI"
2024-01-03,"NO",,"X","LANCHA",0,"SI"
2024-01-03,"NO",,"X","SUBTE",0,"SI"
2024-01-03,"NO",,"X","TOTAL",18,"SI"
2024-01-03,"NO",,"X","TREN",0,"SI"
2024-01-03,"NO","AUH","F","COLECTIVO",67482,"SI"
2024-01-03,"NO","AUH","F","LANCHA",94,"SI"
2024-01-03,"NO","AUH","F","SUBTE",0,"SI"
2024-01-03,"NO","AUH","F","TOTAL",67585,"SI"
2024-01-03,"NO","AUH","F","TREN",15,"SI"
2024-01-03,"NO","AUH","M","COLECTIVO",1593,"SI"
2024-01-03,"NO","AUH","M","LANCHA",3,"SI"
2024-01-03,"NO","AUH","M","SUBTE",0,"SI"
2024-01-03,"NO","AUH","M","TOTAL",1596,"SI"
2024-01-03,"NO","AUH","M","TREN",0,"SI"
2024-01-03,"NO","JUBILACION","F","COLECTIVO",97755,"SI"
2024-01-03,"NO","JUBILACION","F","LANCHA",84,"SI"
2024-01-03,"NO","JUBILACION","F","SUBTE",0,"SI"
2024-01-03,"NO","JUBILACION","F","TOTAL",97865,"SI"
2024-01-03,"NO","JUBILACION","F","TREN",32,"SI"
2024-01-03,"NO","JUBILACION","M","COLECTIVO",43727,"SI"
2024-01-03,"NO","JUBILACION","M","LANCHA",55,"SI"
2024-01-03,"NO","JUBILACION","M","SUBTE",0,"SI"
2024-01-03,"NO","JUBILACION","M","TOTAL",43798,"SI"
2024-01-03,"NO","JUBILACION","M","TREN",25,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",10452,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",25,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",10481,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","F","TREN",4,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",5071,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",18,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",5092,"SI"
2024-01-03,"NO","MONOTRIBUTO SOCIAL","M","TREN",3,"SI"
2024-01-03,"NO","OTRO","F","COLECTIVO",10962,"SI"
2024-01-03,"NO","OTRO","F","LANCHA",18,"SI"
2024-01-03,"NO","OTRO","F","SUBTE",0,"SI"
2024-01-03,"NO","OTRO","F","TOTAL",10982,"SI"
2024-01-03,"NO","OTRO","F","TREN",2,"SI"
2024-01-03,"NO","OTRO","M","COLECTIVO",5797,"SI"
2024-01-03,"NO","OTRO","M","LANCHA",8,"SI"
2024-01-03,"NO","OTRO","M","SUBTE",0,"SI"
2024-01-03,"NO","OTRO","M","TOTAL",5805,"SI"
2024-01-03,"NO","OTRO","M","TREN",0,"SI"
2024-01-03,"NO","PENSION","F","COLECTIVO",40840,"SI"
2024-01-03,"NO","PENSION","F","LANCHA",21,"SI"
2024-01-03,"NO","PENSION","F","SUBTE",0,"SI"
2024-01-03,"NO","PENSION","F","TOTAL",40869,"SI"
2024-01-03,"NO","PENSION","F","TREN",10,"SI"
2024-01-03,"NO","PENSION","M","COLECTIVO",21613,"SI"
2024-01-03,"NO","PENSION","M","LANCHA",18,"SI"
2024-01-03,"NO","PENSION","M","SUBTE",0,"SI"
2024-01-03,"NO","PENSION","M","TOTAL",21635,"SI"
2024-01-03,"NO","PENSION","M","TREN",7,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",33932,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",38,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",33976,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",10,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",261,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",6,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",267,"SI"
2024-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2024-01-03,"NO","PROGRESAR","F","COLECTIVO",31835,"SI"
2024-01-03,"NO","PROGRESAR","F","LANCHA",34,"SI"
2024-01-03,"NO","PROGRESAR","F","SUBTE",0,"SI"
2024-01-03,"NO","PROGRESAR","F","TOTAL",31872,"SI"
2024-01-03,"NO","PROGRESAR","F","TREN",3,"SI"
2024-01-03,"NO","PROGRESAR","M","COLECTIVO",16394,"SI"
2024-01-03,"NO","PROGRESAR","M","LANCHA",22,"SI"
2024-01-03,"NO","PROGRESAR","M","SUBTE",0,"SI"
2024-01-03,"NO","PROGRESAR","M","TOTAL",16421,"SI"
2024-01-03,"NO","PROGRESAR","M","TREN",7,"SI"
2024-01-03,"SI",,,"COLECTIVO",865764,"SI"
2024-01-03,"SI",,,"LANCHA",0,"SI"
2024-01-03,"SI",,,"SUBTE",155922,"SI"
2024-01-03,"SI",,,"TOTAL",976396,"SI"
2024-01-03,"SI",,,"TREN",202003,"SI"
2024-01-03,"SI",,"F","COLECTIVO",537861,"SI"
2024-01-03,"SI",,"F","LANCHA",0,"SI"
2024-01-03,"SI",,"F","SUBTE",83030,"SI"
2024-01-03,"SI",,"F","TOTAL",589726,"SI"
2024-01-03,"SI",,"F","TREN",118732,"SI"
2024-01-03,"SI",,"M","COLECTIVO",441327,"SI"
2024-01-03,"SI",,"M","LANCHA",0,"SI"
2024-01-03,"SI",,"M","SUBTE",79126,"SI"
2024-01-03,"SI",,"M","TOTAL",496457,"SI"
2024-01-03,"SI",,"M","TREN",125658,"SI"
2024-01-03,"SI",,"X","COLECTIVO",21,"SI"
2024-01-03,"SI",,"X","LANCHA",0,"SI"
2024-01-03,"SI",,"X","SUBTE",5,"SI"
2024-01-03,"SI",,"X","TOTAL",22,"SI"
2024-01-03,"SI",,"X","TREN",3,"SI"
2024-01-03,"SI","AUH","F","COLECTIVO",174114,"SI"
2024-01-03,"SI","AUH","F","LANCHA",0,"SI"
2024-01-03,"SI","AUH","F","SUBTE",8890,"SI"
2024-01-03,"SI","AUH","F","TOTAL",178661,"SI"
2024-01-03,"SI","AUH","F","TREN",37901,"SI"
2024-01-03,"SI","AUH","M","COLECTIVO",5933,"SI"
2024-01-03,"SI","AUH","M","LANCHA",0,"SI"
2024-01-03,"SI","AUH","M","SUBTE",398,"SI"
2024-01-03,"SI","AUH","M","TOTAL",6157,"SI"
2024-01-03,"SI","AUH","M","TREN",1522,"SI"
2024-01-03,"SI","JUBILACION","F","COLECTIVO",231208,"SI"
2024-01-03,"SI","JUBILACION","F","LANCHA",0,"SI"
2024-01-03,"SI","JUBILACION","F","SUBTE",16000,"SI"
2024-01-03,"SI","JUBILACION","F","TOTAL",240118,"SI"
2024-01-03,"SI","JUBILACION","F","TREN",30694,"SI"
2024-01-03,"SI","JUBILACION","M","COLECTIVO",99038,"SI"
2024-01-03,"SI","JUBILACION","M","LANCHA",0,"SI"
2024-01-03,"SI","JUBILACION","M","SUBTE",8546,"SI"
2024-01-03,"SI","JUBILACION","M","TOTAL",103857,"SI"
2024-01-03,"SI","JUBILACION","M","TREN",15441,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",38176,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2505,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",39360,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","F","TREN",8313,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",21556,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1585,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",22451,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","M","TREN",5459,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",1,"SI"
2024-01-03,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"SI"
2024-01-03,"SI","OTRO","F","COLECTIVO",28709,"SI"
2024-01-03,"SI","OTRO","F","LANCHA",0,"SI"
2024-01-03,"SI","OTRO","F","SUBTE",1992,"SI"
2024-01-03,"SI","OTRO","F","TOTAL",29616,"SI"
2024-01-03,"SI","OTRO","F","TREN",6126,"SI"
2024-01-03,"SI","OTRO","M","COLECTIVO",17587,"SI"
2024-01-03,"SI","OTRO","M","LANCHA",0,"SI"
2024-01-03,"SI","OTRO","M","SUBTE",1306,"SI"
2024-01-03,"SI","OTRO","M","TOTAL",18315,"SI"
2024-01-03,"SI","OTRO","M","TREN",4365,"SI"
2024-01-03,"SI","OTRO","X","COLECTIVO",3,"SI"
2024-01-03,"SI","OTRO","X","LANCHA",0,"SI"
2024-01-03,"SI","OTRO","X","SUBTE",0,"SI"
2024-01-03,"SI","OTRO","X","TOTAL",3,"SI"
2024-01-03,"SI","OTRO","X","TREN",2,"SI"
2024-01-03,"SI","PENSION","F","COLECTIVO",64034,"SI"
2024-01-03,"SI","PENSION","F","LANCHA",0,"SI"
2024-01-03,"SI","PENSION","F","SUBTE",4008,"SI"
2024-01-03,"SI","PENSION","F","TOTAL",66014,"SI"
2024-01-03,"SI","PENSION","F","TREN",12900,"SI"
2024-01-03,"SI","PENSION","M","COLECTIVO",30559,"SI"
2024-01-03,"SI","PENSION","M","LANCHA",0,"SI"
2024-01-03,"SI","PENSION","M","SUBTE",2026,"SI"
2024-01-03,"SI","PENSION","M","TOTAL",31692,"SI"
2024-01-03,"SI","PENSION","M","TREN",6421,"SI"
2024-01-03,"SI","PENSION","X","COLECTIVO",1,"SI"
2024-01-03,"SI","PENSION","X","LANCHA",0,"SI"
2024-01-03,"SI","PENSION","X","SUBTE",0,"SI"
2024-01-03,"SI","PENSION","X","TOTAL",1,"SI"
2024-01-03,"SI","PENSION","X","TREN",0,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",94779,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8182,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",97378,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",24941,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",859,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",84,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",914,"SI"
2024-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",247,"SI"
2024-01-03,"SI","PROGRESAR","F","COLECTIVO",62498,"SI"
2024-01-03,"SI","PROGRESAR","F","LANCHA",0,"SI"
2024-01-03,"SI","PROGRESAR","F","SUBTE",4913,"SI"
2024-01-03,"SI","PROGRESAR","F","TOTAL",64971,"SI"
2024-01-03,"SI","PROGRESAR","F","TREN",13543,"SI"
2024-01-03,"SI","PROGRESAR","M","COLECTIVO",29301,"SI"
2024-01-03,"SI","PROGRESAR","M","LANCHA",0,"SI"
2024-01-03,"SI","PROGRESAR","M","SUBTE",2318,"SI"
2024-01-03,"SI","PROGRESAR","M","TOTAL",30714,"SI"
2024-01-03,"SI","PROGRESAR","M","TREN",6657,"SI"
2024-01-03,"SI","PROGRESAR","X","COLECTIVO",1,"SI"
2024-01-03,"SI","PROGRESAR","X","LANCHA",0,"SI"
2024-01-03,"SI","PROGRESAR","X","SUBTE",0,"SI"
2024-01-03,"SI","PROGRESAR","X","TOTAL",2,"SI"
2024-01-03,"SI","PROGRESAR","X","TREN",1,"SI"
2024-01-04,"NO",,,"COLECTIVO",230358,"SI"
2024-01-04,"NO",,,"LANCHA",90,"SI"
2024-01-04,"NO",,,"SUBTE",0,"SI"
2024-01-04,"NO",,,"TOTAL",230632,"SI"
2024-01-04,"NO",,,"TREN",222,"SI"
2024-01-04,"NO",,"F","COLECTIVO",185348,"SI"
2024-01-04,"NO",,"F","LANCHA",332,"SI"
2024-01-04,"NO",,"F","SUBTE",0,"SI"
2024-01-04,"NO",,"F","TOTAL",185805,"SI"
2024-01-04,"NO",,"F","TREN",167,"SI"
2024-01-04,"NO",,"M","COLECTIVO",125451,"SI"
2024-01-04,"NO",,"M","LANCHA",337,"SI"
2024-01-04,"NO",,"M","SUBTE",0,"SI"
2024-01-04,"NO",,"M","TOTAL",125907,"SI"
2024-01-04,"NO",,"M","TREN",144,"SI"
2024-01-04,"NO",,"X","COLECTIVO",15,"SI"
2024-01-04,"NO",,"X","LANCHA",0,"SI"
2024-01-04,"NO",,"X","SUBTE",0,"SI"
2024-01-04,"NO",,"X","TOTAL",15,"SI"
2024-01-04,"NO",,"X","TREN",0,"SI"
2024-01-04,"NO","AUH","F","COLECTIVO",72214,"SI"
2024-01-04,"NO","AUH","F","LANCHA",85,"SI"
2024-01-04,"NO","AUH","F","SUBTE",0,"SI"
2024-01-04,"NO","AUH","F","TOTAL",72308,"SI"
2024-01-04,"NO","AUH","F","TREN",21,"SI"
2024-01-04,"NO","AUH","M","COLECTIVO",1728,"SI"
2024-01-04,"NO","AUH","M","LANCHA",6,"SI"
2024-01-04,"NO","AUH","M","SUBTE",0,"SI"
2024-01-04,"NO","AUH","M","TOTAL",1734,"SI"
2024-01-04,"NO","AUH","M","TREN",0,"SI"
2024-01-04,"NO","JUBILACION","F","COLECTIVO",98844,"SI"
2024-01-04,"NO","JUBILACION","F","LANCHA",84,"SI"
2024-01-04,"NO","JUBILACION","F","SUBTE",0,"SI"
2024-01-04,"NO","JUBILACION","F","TOTAL",98964,"SI"
2024-01-04,"NO","JUBILACION","F","TREN",48,"SI"
2024-01-04,"NO","JUBILACION","M","COLECTIVO",43774,"SI"
2024-01-04,"NO","JUBILACION","M","LANCHA",56,"SI"
2024-01-04,"NO","JUBILACION","M","SUBTE",0,"SI"
2024-01-04,"NO","JUBILACION","M","TOTAL",43851,"SI"
2024-01-04,"NO","JUBILACION","M","TREN",26,"SI"
2024-01-04,"NO","JUBILACION","X","COLECTIVO",1,"SI"
2024-01-04,"NO","JUBILACION","X","LANCHA",0,"SI"
2024-01-04,"NO","JUBILACION","X","SUBTE",0,"SI"
2024-01-04,"NO","JUBILACION","X","TOTAL",1,"SI"
2024-01-04,"NO","JUBILACION","X","TREN",0,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",11140,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",28,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",11170,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","F","TREN",3,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",5422,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",9,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",5433,"SI"
2024-01-04,"NO","MONOTRIBUTO SOCIAL","M","TREN",2,"SI"
2024-01-04,"NO","OTRO","F","COLECTIVO",12306,"SI"
2024-01-04,"NO","OTRO","F","LANCHA",20,"SI"
2024-01-04,"NO","OTRO","F","SUBTE",0,"SI"
2024-01-04,"NO","OTRO","F","TOTAL",12329,"SI"
2024-01-04,"NO","OTRO","F","TREN",6,"SI"
2024-01-04,"NO","OTRO","M","COLECTIVO",6570,"SI"
2024-01-04,"NO","OTRO","M","LANCHA",7,"SI"
2024-01-04,"NO","OTRO","M","SUBTE",0,"SI"
2024-01-04,"NO","OTRO","M","TOTAL",6577,"SI"
2024-01-04,"NO","OTRO","M","TREN",0,"SI"
2024-01-04,"NO","PENSION","F","COLECTIVO",42345,"SI"
2024-01-04,"NO","PENSION","F","LANCHA",23,"SI"
2024-01-04,"NO","PENSION","F","SUBTE",0,"SI"
2024-01-04,"NO","PENSION","F","TOTAL",42383,"SI"
2024-01-04,"NO","PENSION","F","TREN",17,"SI"
2024-01-04,"NO","PENSION","M","COLECTIVO",22311,"SI"
2024-01-04,"NO","PENSION","M","LANCHA",18,"SI"
2024-01-04,"NO","PENSION","M","SUBTE",0,"SI"
2024-01-04,"NO","PENSION","M","TOTAL",22334,"SI"
2024-01-04,"NO","PENSION","M","TREN",7,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",34069,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",31,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",34107,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",11,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",278,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",6,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",284,"SI"
2024-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2024-01-04,"NO","PROGRESAR","F","COLECTIVO",33240,"SI"
2024-01-04,"NO","PROGRESAR","F","LANCHA",30,"SI"
2024-01-04,"NO","PROGRESAR","F","SUBTE",0,"SI"
2024-01-04,"NO","PROGRESAR","F","TOTAL",33275,"SI"
2024-01-04,"NO","PROGRESAR","F","TREN",6,"SI"
2024-01-04,"NO","PROGRESAR","M","COLECTIVO",16898,"SI"
2024-01-04,"NO","PROGRESAR","M","LANCHA",9,"SI"
2024-01-04,"NO","PROGRESAR","M","SUBTE",0,"SI"
2024-01-04,"NO","PROGRESAR","M","TOTAL",16910,"SI"
2024-01-04,"NO","PROGRESAR","M","TREN",3,"SI"
2024-01-04,"SI",,,"COLECTIVO",889343,"SI"
2024-01-04,"SI",,,"LANCHA",0,"SI"
2024-01-04,"SI",,,"SUBTE",159437,"SI"
2024-01-04,"SI",,,"TOTAL",1000341,"SI"
2024-01-04,"SI",,,"TREN",203823,"SI"
2024-01-04,"SI",,"F","COLECTIVO",548757,"SI"
2024-01-04,"SI",,"F","LANCHA",0,"SI"
2024-01-04,"SI",,"F","SUBTE",84482,"SI"
2024-01-04,"SI",,"F","TOTAL",600807,"SI"
2024-01-04,"SI",,"F","TREN",120493,"SI"
2024-01-04,"SI",,"M","COLECTIVO",447787,"SI"
2024-01-04,"SI",,"M","LANCHA",0,"SI"
2024-01-04,"SI",,"M","SUBTE",80062,"SI"
2024-01-04,"SI",,"M","TOTAL",502669,"SI"
2024-01-04,"SI",,"M","TREN",125502,"SI"
2024-01-04,"SI",,"X","COLECTIVO",20,"SI"
2024-01-04,"SI",,"X","LANCHA",0,"SI"
2024-01-04,"SI",,"X","SUBTE",5,"SI"
2024-01-04,"SI",,"X","TOTAL",20,"SI"
2024-01-04,"SI",,"X","TREN",1,"SI"
2024-01-04,"SI","AUH","F","COLECTIVO",185950,"SI"
2024-01-04,"SI","AUH","F","LANCHA",0,"SI"
2024-01-04,"SI","AUH","F","SUBTE",9247,"SI"
2024-01-04,"SI","AUH","F","TOTAL",190440,"SI"
2024-01-04,"SI","AUH","F","TREN",39080,"SI"
2024-01-04,"SI","AUH","M","COLECTIVO",6156,"SI"
2024-01-04,"SI","AUH","M","LANCHA",0,"SI"
2024-01-04,"SI","AUH","M","SUBTE",407,"SI"
2024-01-04,"SI","AUH","M","TOTAL",6368,"SI"
2024-01-04,"SI","AUH","M","TREN",1543,"SI"
2024-01-04,"SI","AUH","X","COLECTIVO",2,"SI"
2024-01-04,"SI","AUH","X","LANCHA",0,"SI"
2024-01-04,"SI","AUH","X","SUBTE",0,"SI"
2024-01-04,"SI","AUH","X","TOTAL",2,"SI"
2024-01-04,"SI","AUH","X","TREN",1,"SI"
2024-01-04,"SI","JUBILACION","F","COLECTIVO",234896,"SI"
2024-01-04,"SI","JUBILACION","F","LANCHA",0,"SI"
2024-01-04,"SI","JUBILACION","F","SUBTE",16501,"SI"
2024-01-04,"SI","JUBILACION","F","TOTAL",243828,"SI"
2024-01-04,"SI","JUBILACION","F","TREN",30959,"SI"
2024-01-04,"SI","JUBILACION","M","COLECTIVO",98974,"SI"
2024-01-04,"SI","JUBILACION","M","LANCHA",0,"SI"
2024-01-04,"SI","JUBILACION","M","SUBTE",8680,"SI"
2024-01-04,"SI","JUBILACION","M","TOTAL",103814,"SI"
2024-01-04,"SI","JUBILACION","M","TREN",15525,"SI"
2024-01-04,"SI","JUBILACION","X","COLECTIVO",1,"SI"
2024-01-04,"SI","JUBILACION","X","LANCHA",0,"SI"
2024-01-04,"SI","JUBILACION","X","SUBTE",0,"SI"
2024-01-04,"SI","JUBILACION","X","TOTAL",1,"SI"
2024-01-04,"SI","JUBILACION","X","TREN",1,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",40858,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2591,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",42130,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","F","TREN",8610,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",24027,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1707,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",24939,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","M","TREN",5962,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",1,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",1,"SI"
2024-01-04,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"SI"
2024-01-04,"SI","OTRO","F","COLECTIVO",30711,"SI"
2024-01-04,"SI","OTRO","F","LANCHA",0,"SI"
2024-01-04,"SI","OTRO","F","SUBTE",2066,"SI"
2024-01-04,"SI","OTRO","F","TOTAL",31616,"SI"
2024-01-04,"SI","OTRO","F","TREN",6247,"SI"
2024-01-04,"SI","OTRO","M","COLECTIVO",19258,"SI"
2024-01-04,"SI","OTRO","M","LANCHA",0,"SI"
2024-01-04,"SI","OTRO","M","SUBTE",1370,"SI"
2024-01-04,"SI","OTRO","M","TOTAL",20001,"SI"
2024-01-04,"SI","OTRO","M","TREN",4531,"SI"
2024-01-04,"SI","OTRO","X","COLECTIVO",3,"SI"
2024-01-04,"SI","OTRO","X","LANCHA",0,"SI"
2024-01-04,"SI","OTRO","X","SUBTE",0,"SI"
2024-01-04,"SI","OTRO","X","TOTAL",3,"SI"
2024-01-04,"SI","OTRO","X","TREN",0,"SI"
2024-01-04,"SI","PENSION","F","COLECTIVO",65515,"SI"
2024-01-04,"SI","PENSION","F","LANCHA",0,"SI"
2024-01-04,"SI","PENSION","F","SUBTE",4112,"SI"
2024-01-04,"SI","PENSION","F","TOTAL",67445,"SI"
2024-01-04,"SI","PENSION","F","TREN",12900,"SI"
2024-01-04,"SI","PENSION","M","COLECTIVO",30834,"SI"
2024-01-04,"SI","PENSION","M","LANCHA",0,"SI"
2024-01-04,"SI","PENSION","M","SUBTE",2096,"SI"
2024-01-04,"SI","PENSION","M","TOTAL",32013,"SI"
2024-01-04,"SI","PENSION","M","TREN",6476,"SI"
2024-01-04,"SI","PENSION","X","COLECTIVO",1,"SI"
2024-01-04,"SI","PENSION","X","LANCHA",0,"SI"
2024-01-04,"SI","PENSION","X","SUBTE",1,"SI"
2024-01-04,"SI","PENSION","X","TOTAL",1,"SI"
2024-01-04,"SI","PENSION","X","TREN",0,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",95257,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8412,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",97848,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",24875,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",860,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",85,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",915,"SI"
2024-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",253,"SI"
2024-01-04,"SI","PROGRESAR","F","COLECTIVO",64407,"SI"
2024-01-04,"SI","PROGRESAR","F","LANCHA",0,"SI"
